spice id,性別,年齢,発言回数,iQOS歴,LINE登録,LINE歴,ユーザーからの入力,判定,投稿日付,時間24H,確信度,リカバリ,カテゴリ,FSS,Intents番号,Watson回答,回答日時
12586162,F,30,3,19,2018/7/14 9:42,1,海外からホームページにアクセスできない,対応不要会話,2018/7/14 9:50,9,,,Natural Conversations,0,海外,海外への持ち込みや使用について、ですね？IQOS等の加熱式たばこの持ち込み及び使用についての規制や、たばこ製品の免税範囲は国によって違うので渡航する際は事前にチェックしましょう！ちなみに空港内の免税店でたばこスティックを買う場合、カートン販売のみとなります。気をつけて行ってらっしゃい♪,2018/7/14 9:50
11503556,M,28,1,21,2017/7/27 9:42,6,iQOSホームページで、海外からのアクセスと誤認され機器診断等が行えなくなっています。,対応不要会話,2018/7/14 11:42,11,,,Natural Conversations,0,海外,海外への持ち込みや使用について、ですね？IQOS等の加熱式たばこの持ち込み及び使用についての規制や、たばこ製品の免税範囲は国によって違うので渡航する際は事前にチェックしましょう！ちなみに空港内の免税店でたばこスティックを買う場合、カートン販売のみとなります。気をつけて行ってらっしゃい♪,2018/7/14 11:42
2751182,M,51,3,77,2017/7/1 12:58,6,値段,OK,2018/7/13 17:58,17,,,,0,価格,"価格について、ですね？2018年6月1日より、IQOS愛用者数500万人達成を記念して、IQOS 2.4Plus キットのメーカー希望小売価格を10,980円から7,980円に改定いたしました※IQOS 2.4Plus キットの3,000円オフキャンペーンは、2018年5月31日をもって終了いたしましたまたIQOSは、IQOSオンラインストアでもご購入いただけます♪",2018/7/13 17:58
510634998,M,87,1,15,2017/7/10 5:51,6,出始めに買ったけど・・今や値段下がったりあほみたい！買うんじゃなかったわ,対応不要会話,2018/7/12 14:42,14,,,,0,価格,"価格について、ですね？2018年6月1日より、IQOS愛用者数500万人達成を記念して、IQOS 2.4Plus キットのメーカー希望小売価格を10,980円から7,980円に改定いたしました※IQOS 2.4Plus キットの3,000円オフキャンペーンは、2018年5月31日をもって終了いたしましたまたIQOSは、IQOSオンラインストアでもご購入いただけます♪",2018/7/12 14:42
514196428,M,45,1,9,2017/10/22 17:26,6,価格,OK,2018/7/12 13:49,13,,,,0,価格,"価格について、ですね？2018年6月1日より、IQOS愛用者数500万人達成を記念して、IQOS 2.4Plus キットのメーカー希望小売価格を10,980円から7,980円に改定いたしました※IQOS 2.4Plus キットの3,000円オフキャンペーンは、2018年5月31日をもって終了いたしましたまたIQOSは、IQOSオンラインストアでもご購入いただけます♪",2018/7/12 13:49
3144155,M,40,1,160,2017/6/12 21:13,6,ホルダーの価格,OK,2018/7/12 21:49,21,,,,0,価格,"価格について、ですね？2018年6月1日より、IQOS愛用者数500万人達成を記念して、IQOS 2.4Plus キットのメーカー希望小売価格を10,980円から7,980円に改定いたしました※IQOS 2.4Plus キットの3,000円オフキャンペーンは、2018年5月31日をもって終了いたしましたまたIQOSは、IQOSオンラインストアでもご購入いただけます♪",2018/7/12 21:49
513437877,F,31,1,11,2017/9/1 21:07,6,ホルダー 値段,OK,2018/7/13 7:50,7,,,,0,価格,"価格について、ですね？2018年6月1日より、IQOS愛用者数500万人達成を記念して、IQOS 2.4Plus キットのメーカー希望小売価格を10,980円から7,980円に改定いたしました※IQOS 2.4Plus キットの3,000円オフキャンペーンは、2018年5月31日をもって終了いたしましたまたIQOSは、IQOSオンラインストアでもご購入いただけます♪",2018/7/13 7:50
13173147,M,34,1,18,2017/6/16 22:06,6,つまらん(上)値下げしろ,対応不要会話,2018/7/12 14:35,14,,,,0,価格,"価格について、ですね？2018年6月1日より、IQOS愛用者数500万人達成を記念して、IQOS 2.4Plus キットのメーカー希望小売価格を10,980円から7,980円に改定いたしました※IQOS 2.4Plus キットの3,000円オフキャンペーンは、2018年5月31日をもって終了いたしましたまたIQOSは、IQOSオンラインストアでもご購入いただけます♪",2018/7/12 14:35
2904689,M,46,2,70,2017/10/9 16:10,6,チャージャーだけだといくらですか？,OK,2018/7/13 14:32,14,,,,0,価格,"価格について、ですね？2018年6月1日より、IQOS愛用者数500万人達成を記念して、IQOS 2.4Plus キットのメーカー希望小売価格を10,980円から7,980円に改定いたしました※IQOS 2.4Plus キットの3,000円オフキャンペーンは、2018年5月31日をもって終了いたしましたまたIQOSは、IQOSオンラインストアでもご購入いただけます♪",2018/7/13 14:32
515139526,F,51,9,5,2018/2/15 9:17,5,タバコが本体に収まらない場合があります,対応不要会話,2018/7/12 14:39,14,1,,,0,価格,IQOS専用のたばこスティックに関して、ですねIQOSでは、9つの幅広いラインナップからお好みの味わいを楽しむことができます爽快メンソールのイエローメンソールが新登場！もしまだ好みの味わいが見つからないなら、IQOSのたばこスティックだと「メンソールやミントが好き」というIQOSユーザーも多いようです合わないと諦める前に、他の味を試してみるのもいいかもしれません※本広告に記載されている製品名の「SMOOTH」並びに本製品の性質・状態を表す「スムース」の表現は、本製品の健康に及ぼす悪影響が他製品と比べて小さいことを意味するものではありません。,2018/7/12 14:39
513915734,F,21,4,10,2017/10/1 6:15,6,ガス7452円,対応不要会話,2018/7/13 20:47,20,,,,0,価格,"価格について、ですね？2018年6月1日より、IQOS愛用者数500万人達成を記念して、IQOS 2.4Plus キットのメーカー希望小売価格を10,980円から7,980円に改定いたしました※IQOS 2.4Plus キットの3,000円オフキャンペーンは、2018年5月31日をもって終了いたしましたまたIQOSは、IQOSオンラインストアでもご購入いただけます♪",2018/7/13 20:47
513915734,F,21,1,10,2017/10/1 6:15,6,ガス7410円,対応不要会話,2018/7/14 13:30,13,,,,0,価格,"価格について、ですね？2018年6月1日より、IQOS愛用者数500万人達成を記念して、IQOS 2.4Plus キットのメーカー希望小売価格を10,980円から7,980円に改定いたしました※IQOS 2.4Plus キットの3,000円オフキャンペーンは、2018年5月31日をもって終了いたしましたまたIQOSは、IQOSオンラインストアでもご購入いただけます♪",2018/7/14 13:30
511321218,M,26,5,14,2017/6/12 8:41,6,いくら使えばあたるんですか？,対応不要会話,2018/7/14 11:16,11,,,,0,価格,"価格について、ですね？2018年6月1日より、IQOS愛用者数500万人達成を記念して、IQOS 2.4Plus キットのメーカー希望小売価格を10,980円から7,980円に改定いたしました※IQOS 2.4Plus キットの3,000円オフキャンペーンは、2018年5月31日をもって終了いたしましたまたIQOSは、IQOSオンラインストアでもご購入いただけます♪",2018/7/14 11:16
4314292,M,41,2,63,2017/6/13 7:45,6,IQOSホルダーの定価,OK,2018/7/13 6:32,6,,,,0,価格,"価格について、ですね？2018年6月1日より、IQOS愛用者数500万人達成を記念して、IQOS 2.4Plus キットのメーカー希望小売価格を10,980円から7,980円に改定いたしました※IQOS 2.4Plus キットの3,000円オフキャンペーンは、2018年5月31日をもって終了いたしましたまたIQOSは、IQOSオンラインストアでもご購入いただけます♪",2018/7/13 6:32
508514668,M,24,1,17,2017/7/14 22:09,6,2千円！！！,対応不要会話,2018/7/13 20:36,20,,,,0,価格,"価格について、ですね？2018年6月1日より、IQOS愛用者数500万人達成を記念して、IQOS 2.4Plus キットのメーカー希望小売価格を10,980円から7,980円に改定いたしました※IQOS 2.4Plus キットの3,000円オフキャンペーンは、2018年5月31日をもって終了いたしましたまたIQOSは、IQOSオンラインストアでもご購入いただけます♪",2018/7/13 20:36
512945888,M,51,1,12,2017/7/28 19:00,6,毎月5日・15日・25日はポイント10％以上！　Yahoo!プレミアム会員なら宿泊予約は5のつく日が断然おトク- Yahoo!トラベル https://yahoo.jp/WGjCBQ,広告,2018/7/15 10:04,10,,,Natural Conversations,0,何日,メッセージいただき、ありがとうございます。いただきました内容について、今は答えを持ち合わせておりません。。。もっと学習していきますので、また話しかけていただけるとうれしいです♪,2018/7/15 10:04
515983759,F,44,5,2,2018/6/9 7:58,2,日付選択に戻る,OK,2018/7/12 17:49,17,,,Natural Conversations,1,何日,IQOSのストアのご予約についてですね？IQOSキットの購入・アフターケアでご来店予定の方は、スムーズにご利用いただくため、来店前の予約がオススメですLINEメニュー内「IQOSストアを予約する」をタップ,2018/7/12 17:49
514271249,M,33,1,9,2017/10/28 13:13,6,購入日,対応不要会話,2018/7/13 20:01,20,,,Natural Conversations,0,何日,メッセージいただき、ありがとうございます。いただきました内容について、今は答えを持ち合わせておりません。。。もっと学習していきますので、また話しかけていただけるとうれしいです♪,2018/7/13 20:01
511744037,M,42,1,14,2017/6/13 15:16,6,この日は子どもたちにとって待ちに待った日！！http://share.buzzvideo.com/s/TfSkmR---BuzzVideoで最新動画&GIFを楽しもう！https://topbuzzvideo.onelink.me/4194357561/77fc5e0c,広告,2018/7/14 9:03,9,,,Natural Conversations,0,何日,メッセージいただき、ありがとうございます。いただきました内容について、今は答えを持ち合わせておりません。。。もっと学習していきますので、また話しかけていただけるとうれしいです♪,2018/7/14 9:03
516136394,M,35,1,1,2018/7/13 21:10,1,30日チャレンジ,OK,2018/7/15 14:16,14,,,Natural Conversations,0,何日,IQOSへようこそ！火を使わないから、灰が出ない。たばこのニオイもない。IQOSについて知って頂くために、皆さまに6つの情報を配信します。ぜひ受け取って、新しいたばこライフを始めてみてください。お客様の率直なご意見もお待ちしております。,2018/7/15 14:16
