spice id,性別,年齢,発言回数,iQOS歴,LINE登録,LINE歴,ユーザーからの入力,判定,投稿日付,時間24H,確信度,リカバリ,Intents番号,Watson回答,回答日時
515092715,F,45,4,1,2018/2/6 19:37,1,製品登録の仕方がわかりません,OK,2018/2/6 22:13,22,,,93,「製品登録」についてお困りでしょうか？ご迷惑をおかけしており、申し訳ありません。製品登録ができない、シリアルコードが登録できないなどの場合は、お手数ですが以下のリンクからカスタマーセンターへお問い合わせをお願いします。▼chatでのお問合せ　「製品登録できない」と入力してくださいhttps://customercenter-in.iqos.jp/#!/,2018/2/6 22:13
514761131,M,46,2,2,2017/12/20 23:03,2,製品登録が出来ない,OK,2018/2/6 10:24,10,,,93,「製品登録」についてお困りでしょうか？ご迷惑をおかけしており、申し訳ありません。製品登録ができない、シリアルコードが登録できないなどの場合は、お手数ですが以下のリンクからカスタマーセンターへお問い合わせをお願いします。▼chatでのお問合せ　「製品登録できない」と入力してくださいhttps://customercenter-in.iqos.jp/#!/,2018/2/6 10:24
4952694,M,53,1,28,2017/7/9 12:45,6,新しいデバイスを購入したので登録したいのですが、IQOSのホームページにアクセスできません。どうしたら良いでしょうか？,OK,2018/2/7 3:00,3,,,93,「製品登録」についてお困りでしょうか？ご迷惑をおかけしており、申し訳ありません。製品登録ができない、シリアルコードが登録できないなどの場合は、お手数ですが以下のリンクからカスタマーセンターへお問い合わせをお願いします。▼chatでのお問合せ　「製品登録できない」と入力してくださいhttps://customercenter-in.iqos.jp/#!/,2018/2/7 3:00
513840137,F,52,1,5,2017/10/22 17:22,4,新しいIQOS買ったのですが、登録方法がわかりません。教えてください,OK,2018/2/7 12:19,12,,,93,「製品登録」についてお困りでしょうか？ご迷惑をおかけしており、申し訳ありません。製品登録ができない、シリアルコードが登録できないなどの場合は、お手数ですが以下のリンクからカスタマーセンターへお問い合わせをお願いします。▼chatでのお問合せ　「製品登録できない」と入力してくださいhttps://customercenter-in.iqos.jp/#!/,2018/2/7 12:19
514893319,F,45,1,1,2018/1/8 15:21,1,シリアルナンバー入力の仕方,OK,2018/2/6 16:31,16,,,93,「製品登録」についてお困りでしょうか？ご迷惑をおかけしており、申し訳ありません。製品登録ができない、シリアルコードが登録できないなどの場合は、お手数ですが以下のリンクからカスタマーセンターへお問い合わせをお願いします。▼chatでのお問合せ　「製品登録できない」と入力してくださいhttps://customercenter-in.iqos.jp/#!/,2018/2/6 16:31
515092828,F,32,2,1,2018/2/6 19:55,1,シリアルナンバーがない,OK,2018/2/6 23:27,23,,,93,「製品登録」についてお困りでしょうか？ご迷惑をおかけしており、申し訳ありません。製品登録ができない、シリアルコードが登録できないなどの場合は、お手数ですが以下のリンクからカスタマーセンターへお問い合わせをお願いします。▼chatでのお問合せ　「製品登録できない」と入力してくださいhttps://customercenter-in.iqos.jp/#!/,2018/2/6 23:27
4246855,M,55,2,33,2017/7/8 18:10,6,アルファベット以外の文字が入力されているようです。再度、お確かめの上、入力して下さい(relief)はあ？？？何言っての？？？,OK,2018/2/6 22:42,22,,,93,「製品登録」についてお困りでしょうか？ご迷惑をおかけしており、申し訳ありません。製品登録ができない、シリアルコードが登録できないなどの場合は、お手数ですが以下のリンクからカスタマーセンターへお問い合わせをお願いします。▼chatでのお問合せ　「製品登録できない」と入力してくださいhttps://customercenter-in.iqos.jp/#!/,2018/2/6 22:42
514868401,M,52,1,2,2018/1/4 19:47,2,アイコスが登録出来ない,OK,2018/2/6 13:19,13,,,93,「製品登録」についてお困りでしょうか？ご迷惑をおかけしており、申し訳ありません。製品登録ができない、シリアルコードが登録できないなどの場合は、お手数ですが以下のリンクからカスタマーセンターへお問い合わせをお願いします。▼chatでのお問合せ　「製品登録できない」と入力してくださいhttps://customercenter-in.iqos.jp/#!/,2018/2/6 13:19
515079414,M,57,1,1,2018/2/4 15:32,1,IＱＯＳキット、購入、出来ました、保証期間の登録の事が、分かりません、教えて下さい。,OK,2018/2/7 10:54,10,,,93,"保証・プレミアムケアについて、ですね？プレミアムケアはIQOS 2.4 Plusをご購入の方だけのプレミアムな保証サービス落としてしまった場合や水濡れなども、1回まで無償で修理、交換が可能なんと今なら、オンラインショップでアクセサリーなどに使用できるクーポン、総額税込 2,500円分をプレゼント",2018/2/7 10:54
3204952,F,38,1,152,2017/10/8 12:59,5,物欲、止まらない☆(ロマンチックは止まってる) : 何の因果か、漫画オタ外人と結婚してしまった。http://mukky.blog.jp/archives/1069609421.html?_f=sl,広告,2018/2/7 9:47,9,,,92,ご迷惑をおかけしており、申し訳ありません。○オンラインショップでご購入された商品は、ご注文から10日間程度でお届けいたします。▼配送状況の確認はこちらからhttps://line.iqosphere.jp/sso/iqosjp?to=my-iqos○クリエイトでご注文いただいたIQOSケースの発送は、約1カ月でIQOS.jpにて登録されている住所へ発送いたします。○IQOSphereで当選されたお客様につきましては、賞品の配送に60日～90日程度のお日にちを頂戴しております。みなさまのご協力感謝いたします。,2018/2/7 9:47
514149927,F,32,1,4,2017/10/19 14:44,4,配送日時,OK,2018/2/7 7:55,7,,,92,ご迷惑をおかけしており、申し訳ありません。○オンラインショップでご購入された商品は、ご注文から10日間程度でお届けいたします。▼配送状況の確認はこちらからhttps://line.iqosphere.jp/sso/iqosjp?to=my-iqos○クリエイトでご注文いただいたIQOSケースの発送は、約1カ月でIQOS.jpにて登録されている住所へ発送いたします。○IQOSphereで当選されたお客様につきましては、賞品の配送に60日～90日程度のお日にちを頂戴しております。みなさまのご協力感謝いたします。,2018/2/7 7:55
508319007,F,59,9,13,2017/6/16 12:33,6,配送中の物を調べる事は出来ないのですか,OK,2018/2/7 17:57,17,,,92,ご迷惑をおかけしており、申し訳ありません。○オンラインショップでご購入された商品は、ご注文から10日間程度でお届けいたします。▼配送状況の確認はこちらからhttps://line.iqosphere.jp/sso/iqosjp?to=my-iqos○クリエイトでご注文いただいたIQOSケースの発送は、約1カ月でIQOS.jpにて登録されている住所へ発送いたします。○IQOSphereで当選されたお客様につきましては、賞品の配送に60日～90日程度のお日にちを頂戴しております。みなさまのご協力感謝いたします。,2018/2/7 17:57
7781800,F,49,1,24,2017/11/20 22:29,3,読めないのですが。,NG,2018/2/6 23:28,23,,,92,ご迷惑をおかけしており、申し訳ありません。○オンラインショップでご購入された商品は、ご注文から10日間程度でお届けいたします。▼配送状況の確認はこちらからhttps://line.iqosphere.jp/sso/iqosjp?to=my-iqos○クリエイトでご注文いただいたIQOSケースの発送は、約1カ月でIQOS.jpにて登録されている住所へ発送いたします。○IQOSphereで当選されたお客様につきましては、賞品の配送に60日～90日程度のお日にちを頂戴しております。みなさまのご協力感謝いたします。,2018/2/6 23:28
10406007,M,27,1,18,2017/9/27 12:28,5,当選した商品はいつ届く？,OK,2018/2/7 22:46,22,,,92,ご迷惑をおかけしており、申し訳ありません。○オンラインショップでご購入された商品は、ご注文から10日間程度でお届けいたします。▼配送状況の確認はこちらからhttps://line.iqosphere.jp/sso/iqosjp?to=my-iqos○クリエイトでご注文いただいたIQOSケースの発送は、約1カ月でIQOS.jpにて登録されている住所へ発送いたします。○IQOSphereで当選されたお客様につきましては、賞品の配送に60日～90日程度のお日にちを頂戴しております。みなさまのご協力感謝いたします。,2018/2/7 22:46
3598188,M,49,1,45,2017/12/29 9:05,2,当選した商品いつ届くの？,OK,2018/2/7 18:41,18,,,92,ご迷惑をおかけしており、申し訳ありません。○オンラインショップでご購入された商品は、ご注文から10日間程度でお届けいたします。▼配送状況の確認はこちらからhttps://line.iqosphere.jp/sso/iqosjp?to=my-iqos○クリエイトでご注文いただいたIQOSケースの発送は、約1カ月でIQOS.jpにて登録されている住所へ発送いたします。○IQOSphereで当選されたお客様につきましては、賞品の配送に60日～90日程度のお日にちを頂戴しております。みなさまのご協力感謝いたします。,2018/2/7 18:41
